A,B,C,D,E,F,G
people more,0.626,0.382,0.38,0.386,0.344,Happiness
people more,0.626,0.382,0.38,0.386,0.344,Happiness
people more,0.626,0.382,0.38,0.386,0.344,Happiness
much,0,0,0,0,0,Happiness
knowledge,0.6799999999999999,0.23399999999999999,0.236,0.256,0.22999999999999998,Happiness
knowledge,0.6799999999999999,0.23399999999999999,0.236,0.256,0.22999999999999998,Happiness
dark,0.362,0.32799999999999996,0.434,0.614,0.252,Fear
knowledge,0.6799999999999999,0.23399999999999999,0.236,0.256,0.22999999999999998,Happiness
not dark,0.638,0.672,0.5660000000000001,0.386,0.748,Disgust
more,0,0,0,0,0,Happiness
dark,0.362,0.32799999999999996,0.434,0.614,0.252,Fear
enjoy,0,0,0,0,0,Happiness
people like hell odd,0.37999999999999995,0.39826666666666666,0.3981333333333333,0.4398666666666667,0.3605333333333333,Fear
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
enjoy,0,0,0,0,0,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
free tool,0.5940000000000001,0.248,0.236,0.268,0.23200000000000004,Happiness
powerful,0.6679999999999999,0.32,0.256,0.45,0.262,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
tool,0.316,0.266,0.242,0.27,0.246,Happiness
not hand never,0.6140000000000001,0.748,0.754,0.754,0.764,Disgust
bar,0.622,0.318,0.32599999999999996,0.33199999999999996,0.324,Happiness
complete,0,0,0,0,0,Happiness
dark,0.362,0.32799999999999996,0.434,0.614,0.252,Fear
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
like like,0,0,0,0,0,Happiness
home home easy,0.8079999999999999,0.26333333333333336,0.3073333333333333,0.25533333333333336,0.23533333333333334,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
powerful,0.6679999999999999,0.32,0.256,0.45,0.262,Happiness
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
radio,0.6599999999999999,0.324,0.298,0.22799999999999998,0.268,Happiness
love option,0.7609999999999999,0.302,0.335,0.362,0.22999999999999998,Happiness
good watch,0.642,0.242,0.25199999999999995,0.263,0.242,Happiness
news,0.42800000000000005,0.418,0.49000000000000005,0.466,0.418,Sadness
wonder,0.644,0.242,0.27599999999999997,0.32,0.238,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
home,0.82,0.284,0.346,0.264,0.244,Happiness
history victim,0.31100000000000005,0.458,0.521,0.492,0.38,Sadness
lost,0.268,0.48600000000000004,0.58,0.6940000000000001,0.33199999999999996,Fear
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
eat,0.75,0.33599999999999997,0.35,0.34199999999999997,0.344,Happiness
too,0,0,0,0,0,Happiness
bar,0.622,0.318,0.32599999999999996,0.33199999999999996,0.324,Happiness
tool tool,0.316,0.266,0.242,0.27,0.246,Happiness
